date,tmax,tmin,rain_mm,db_am,db_pm,rh_am,rh_pm,dew_point,vapour_pressure,wind_speed,wind_dir,evaporation,soil_temp_5cm,soil_temp_10cm,sunshine_hours,tmean,rh_mean,vpd_kpa,tmax_delta,rain_7d,rain_30d,rainless_days,heat_days_3,tmax_3d,soil_moisture_pct,doy_sin,doy_cos,month,observed
2025-03-25,33.5,20.5,0.0,26.0,32.6,72.0,41.0,19.1,22.174999999999997,4.0,NW,3.5,25.8,,9.4,27.0,56.5,1.5509229764777182,2.5,16.8,57.8,3,0.0,30.633333333333336,36.87,0.992098522791769,0.12546123335273648,3,True
2025-03-26,36.8,21.5,0.0,27.0,34.5,77.0,50.0,22.55,27.33,5.0,SE,4.6,26.5,,9.0,29.15,63.5,1.4747940465318556,3.299999999999997,16.8,57.8,4,1.0,33.76666666666666,33.65,0.9941098647022418,0.10837701279187609,3,True
2025-03-27,37.4,22.5,0.0,26.0,35.2,76.0,47.0,21.8,26.11,7.0,SE,4.0,27.5,,9.4,29.95,61.5,1.6289009607729508,0.6000000000000014,16.8,57.8,5,2.0,35.9,30.85,0.9958270335100595,0.09126072172931188,3,True
2025-03-28,37.8,22.2,0.0,28.6,36.8,64.0,45.0,22.05,26.55,6.0,SW,4.0,27.8,,9.2,30.0,54.5,1.9305946017353508,0.3999999999999986,12.8,57.8,6,3.0,37.33333333333333,28.05,0.9972495210773451,0.07411742515094437,3,True
2025-03-29,36.8,22.6,0.0,28.8,33.4,56.0,44.0,19.4,22.52,6.0,SW,4.8,28.2,,8.5,29.7,50.0,2.085298598324801,-1.0,0.0,57.8,7,3.0,37.33333333333333,24.69,0.998376906467142,0.056952196034039754,3,True
2025-03-30,36.5,22.8,0.0,28.6,33.4,83.0,36.0,21.4,26.185000000000002,6.0,SW,5.0,28.5,,7.2,29.65,59.5,1.684242910887892,-0.29999999999999716,0.0,57.8,8,3.0,37.03333333333333,21.19,0.9992088560679753,0.03977011384605572,3,True
2025-03-31,35.5,24.5,0.0,28.5,33.6,78.0,54.0,23.5,28.965000000000003,6.0,SE,5.0,28.5,,8.0,30.0,66.0,1.4426421199780644,-1.0,0.0,57.8,9,2.0,36.266666666666666,17.69,0.9997451236925734,0.022576263041545485,3,True
2025-04-01,34.8,25.0,0.0,28.6,32.8,73.0,64.0,24.299999999999997,30.409999999999997,5.0,SW,,30.0,,8.0,29.9,68.5,1.328918344907058,-0.7000000000000028,0.0,57.8,10,1.0,35.6,13.205,0.9999855506507186,0.005375731557583884,4,True
2025-04-02,34.4,23.8,0.0,28.2,32.4,93.0,45.0,20.95,24.94,5.0,SW,,28.8,,,29.1,69.0,1.248954171210338,-0.3999999999999986,0.0,57.8,11,0.0,34.9,8.84,0.9999300657962057,-0.011826390691832589,4,True
2025-04-03,35.0,22.2,3.2,27.0,34.0,72.0,52.0,22.65,27.494999999999997,6.0,SW,,28.0,,6.2,28.6,62.0,1.4873235334983406,0.6000000000000014,3.2,61.0,0,0.0,34.73333333333333,7.75,0.9995786855478958,-0.029025013321975237,4,True
2025-04-04,33.8,22.2,0.0,27.0,32.4,81.0,55.0,22.85,27.85,6.0,SW,,27.0,,0.4,28.0,68.0,1.209577716478484,-1.2000000000000028,3.2,61.0,1,0.0,34.4,3.55,0.9989315138848577,-0.046215046983708354,4,True
2025-04-05,38.4,22.5,0.0,29.0,36.2,64.0,31.0,18.85,22.04,6.0,SW,,28.5,,8.4,30.45,47.5,2.2857552471639,4.600000000000001,3.2,61.0,2,1.0,35.73333333333333,0.0,0.9979887423155984,-0.06339140486951038,4,True
2025-04-06,38.0,22.8,0.0,29.2,36.4,82.0,34.0,21.950000000000003,26.985,5.0,SW,,28.8,,7.2,30.4,58.0,1.8233840678181437,-0.3999999999999986,3.2,61.0,3,2.0,36.73333333333333,0.0,0.9967506498213929,-0.08054900421874167,4,True
2025-04-07,38.0,24.0,0.0,28.6,30.8,80.0,69.0,24.7,31.11,6.0,SE,,28.9,,8.4,31.0,74.5,1.1456110240352386,0.0,3.2,61.0,4,3.0,38.13333333333333,0.0,0.9952176027737294,-0.09768276782171598,4,True
2025-04-08,36.8,24.4,0.0,29.0,32.5,78.0,61.0,24.25,30.29,5.0,SW,,30.0,,8.0,30.599999999999998,69.5,1.3393440437486228,-1.2000000000000028,3.2,61.0,5,3.0,37.6,0.0,0.9933900548258936,-0.11478762552212701,4,True
2025-04-09,34.8,23.0,0.0,28.0,32.6,77.0,54.0,22.9,27.945,5.0,SW,4.0,29.8,,9.8,28.9,65.5,1.37399257215314,-2.0,3.2,61.0,6,2.0,36.53333333333333,0.0,0.9912685467787256,-0.13185851571739118,4,True
2025-04-10,33.6,23.5,0.0,28.4,31.2,78.0,60.0,23.25,28.545,5.0,SW,4.0,29.8,,8.0,28.55,69.0,1.2098308435920726,-1.1999999999999957,0.0,61.0,7,1.0,35.06666666666666,0.0,0.9888537064205885,-0.1488903868564548,4,True
2025-04-11,32.8,20.0,17.6,24.6,30.4,79.0,50.0,19.65,22.91,5.0,NE,3.8,25.6,,5.0,26.4,64.5,1.2218199842575759,-0.8000000000000043,17.6,78.6,0,0.0,33.73333333333333,14.94,0.986146248341595,-0.16587819893463143,4,True
2025-04-12,34.4,22.0,0.0,26.8,32.4,68.0,63.0,22.4,27.255000000000003,6.0,SE,4.0,26.5,,8.8,28.2,65.5,1.3193393462286473,1.6000000000000014,17.6,78.6,1,0.0,33.6,12.14,0.9831469737221499,-0.1828169249850199,4,True
2025-04-13,34.6,22.4,6.0,26.8,32.8,67.0,59.0,21.85,26.32,6.0,SE,4.0,26.4,,5.2,28.5,63.0,1.4398104265385299,0.20000000000000284,23.6,84.6,0,0.0,33.93333333333333,15.34,0.9798567700958665,-0.1997015525660636,4,True
2025-04-14,34.4,23.0,0.0,29.0,32.4,60.0,58.0,21.9,26.345,6.0,SW,4.2,26.8,,4.0,28.7,59.0,1.6140689362093867,-0.20000000000000284,23.6,84.6,1,0.0,34.46666666666667,12.4,0.9762766110869321,-0.21652708524481437,4,True
2025-04-15,34.8,22.0,0.0,30.2,32.8,76.0,61.0,24.85,31.4,6.0,SW,4.0,29.8,,6.2,28.4,68.5,1.2186920707065618,0.3999999999999986,23.6,84.6,2,0.0,34.6,9.6,0.9724075561219968,-0.23328854407545518,4,True
2025-04-16,34.8,23.0,0.0,29.8,32.4,67.0,57.0,22.950000000000003,28.05,5.0,SW,4.4,29.8,,8.2,28.9,62.0,1.5133831229512849,0.0,23.6,84.6,3,0.0,34.666666666666664,6.52,0.9682507501166718,-0.2499809690726521,4,True
2025-04-17,35.4,23.2,0.0,30.2,33.2,76.0,57.0,24.4,30.6,5.0,SW,4.2,30.0,,8.8,29.299999999999997,66.5,1.3653424839299284,0.6000000000000014,23.6,43.6,4,0.0,35.0,3.58,0.9638074231367307,-0.26659942067929354,4,True
2025-04-18,34.8,22.0,4.0,28.9,34.6,73.0,49.0,23.0,28.1,4.0,SW,4.0,30.4,,8.4,28.4,61.0,1.5088568494462196,-0.6000000000000014,10.0,47.6,0,0.0,35.0,4.78,0.9590788900341131,-0.28313898122818354,4,True
2025-04-19,35.0,21.8,1.4,30.2,34.8,67.0,48.0,22.75,27.675,5.0,SW,4.0,30.4,,7.8,28.4,57.5,1.6442670795247265,0.20000000000000284,11.4,49.0,1,0.0,35.06666666666666,3.38,0.9540665500578387,-0.2995947563972602,4,True
2025-04-20,37.0,24.8,0.0,32.8,35.4,59.0,49.0,23.3,28.605,5.0,SW,4.0,30.4,,9.0,30.9,54.0,2.0548561855635903,2.0,5.4,45.0,2,1.0,35.599999999999994,0.58,0.9487718864399473,-0.31596187665790293,4,True
2025-04-21,36.4,22.8,0.0,31.8,34.8,52.0,68.0,24.4,31.18,5.0,SW,4.2,31.8,,7.4,29.6,60.0,1.658672660048022,-0.6000000000000014,5.4,32.2,3,2.0,36.13333333333333,0.0,0.9431964659565866,-0.33223549871590435,4,True
2025-04-22,38.0,27.0,0.0,29.4,35.4,82.0,64.0,26.75,35.16,5.0,SW,4.2,29.8,,7.4,32.5,73.0,1.3205103111680696,1.6000000000000014,5.4,32.2,4,3.0,37.13333333333333,0.0,0.9373419384643772,-0.3484108069446808,4,True
2025-04-23,41.0,27.0,0.0,30.8,40.8,80.0,41.0,25.9,33.26,5.0,SW,4.2,31.0,,8.8,34.0,60.5,2.1011077828946516,3.0,5.4,32.2,5,3.0,38.46666666666667,0.0,0.9312100364121947,-0.3644830148102912,4,True
2025-04-24,41.0,27.0,0.0,30.0,38.8,85.0,45.0,26.0,33.68,6.0,SW,4.0,31.0,,9.0,34.0,65.0,1.8617410734509567,0.0,5.4,32.2,6,3.0,40.0,0.0,0.9248025743285089,-0.38044736628785164,4,True
2025-04-25,38.5,27.0,0.0,31.0,37.4,79.0,54.0,26.6,34.81999999999999,6.0,SW,4.0,31.2,,8.6,32.75,66.5,1.6616128591082746,-2.5,1.4,32.2,7,3.0,40.166666666666664,0.0,0.9181214482844365,-0.39629913726891813,4,True
2025-04-26,37.5,26.5,0.0,30.2,37.4,85.0,54.0,26.9,35.445,6.0,SW,4.0,31.0,,8.5,32.0,69.5,1.4502064958598533,-1.0,0.0,32.2,8,3.0,39.0,0.0,0.9111686353326631,-0.41203363695942635,4,True
2025-04-27,36.5,26.0,7.4,30.8,36.8,69.0,52.0,24.95,31.585,5.0,NE,3.0,30.2,,0.0,31.25,60.5,1.7999877468045224,-1.0,7.4,39.60000000000001,0,3.0,37.5,5.3,0.9039461929224011,-0.42764620926777464,4,True
2025-04-28,36.0,23.0,0.0,28.0,32.8,63.0,55.0,21.5,25.685000000000002,5.0,NE,3.5,28.5,,0.6,29.5,59.0,1.6903830424462845,-0.5,7.4,39.60000000000001,1,3.0,36.666666666666664,2.85,0.8964562582905575,-0.44313223418263453,4,True
2025-04-29,34.8,19.5,28.2,25.4,32.4,78.0,56.0,21.85,26.21,5.0,ENE,3.5,26.8,,3.4,27.15,67.0,1.1869558758476002,-1.2000000000000028,35.6,67.80000000000001,0,2.0,35.766666666666666,28.6,0.8887010478292915,-0.45848712914008766,4,True
2025-04-30,33.8,23.0,0.0,29.0,29.8,58.0,57.0,20.2,23.67,5.0,SE,4.2,29.5,,8.6,28.4,57.5,1.6442670795247265,-1.0,35.599999999999994,67.80000000000001,1,1.0,34.86666666666667,25.66,0.8806828564301475,-0.47370635037968,4,True
2025-05-01,34.0,23.0,0.0,28.4,30.2,82.0,,25.0,31.67,5.0,NE,,30.0,,7.2,28.5,,,0.20000000000000284,35.599999999999994,67.80000000000001,2,0.0,34.199999999999996,21.385,0.8724040568049612,-0.48878539428899265,5,True
2025-05-02,33.6,20.0,19.2,25.0,33.6,76.0,,20.4,23.96,5.0,SW,,26.5,,,26.8,,,-0.3999999999999986,54.8,87.0,0,0.0,33.800000000000004,36.565,0.8638670987837349,-0.503719798736334,5,True
2025-05-03,35.0,23.4,0.0,29.0,34.8,74.0,,23.8,29.47,4.0,SW,,29.5,,,29.2,,,1.3999999999999986,54.8,83.8,1,0.0,34.199999999999996,32.185,0.8550745085896932,-0.518505144391157,5,True
2025-05-04,35.0,24.6,0.0,29.6,34.6,,,,,4.0,SW,,29.4,,10.6,29.8,,,0.0,47.4,83.8,2,0.0,34.53333333333333,27.715,0.8460288880917339,-0.533137056031809,5,True
2025-05-05,36.0,23.5,0.0,29.0,36.0,,,,,4.0,SE,,31.8,,10.6,29.75,,,1.0,47.4,83.8,3,1.0,35.333333333333336,23.2525,0.8367329140344921,-0.5476112038402312,5,True
2025-05-06,35.8,26.0,0.0,29.0,34.4,,,,,5.0,NW,,31.8,,10.4,30.9,,,-0.20000000000000284,19.199999999999996,83.8,4,1.0,35.6,18.6175,0.8271893372462497,-0.5619233046832195,5,True
2025-05-07,36.2,21.8,5.8,29.6,32.4,,,,,4.0,NW,,29.8,,8.2,29.0,,,0.4000000000000057,24.999999999999996,89.6,0,2.0,36.0,20.0675,0.8174009818249189,-0.5760691233798758,5,True
2025-05-08,38.0,25.0,0.0,30.0,35.6,,,,,4.0,SW,,31.0,,7.8,31.5,,,1.7999999999999972,24.999999999999996,89.6,1,2.0,36.666666666666664,15.3425,0.8073707443023492,-0.5900444739548627,5,True
2025-05-09,39.0,25.5,0.0,32.4,38.2,,,,,4.0,SW,,32.0,,8.2,32.25,,,1.0,5.799999999999996,89.6,2,3.0,37.73333333333333,10.505,0.7971015927871943,-0.6038452208771035,5,True
2025-05-10,40.0,25.5,0.4,32.0,38.0,,,,,4.0,NW,,32.0,,10.5,32.75,,,1.0,6.199999999999997,90.0,3,3.0,39.0,5.9925,0.7865965660866021,-0.6174672802835514,5,True
2025-05-11,40.5,26.8,0.0,32.4,38.4,,,,,4.0,SW,,32.2,,9.2,33.65,,,0.5,6.199999999999997,72.4,4,3.0,39.833333333333336,0.945,0.7758587728069828,-0.6309066211876704,5,True
2025-05-12,39.0,22.5,26.8,29.4,38.6,,,,,4.0,SE,,31.0,,9.5,30.75,,,-1.5,33.0,99.2,0,3.0,39.833333333333336,23.1325,0.7648913904341226,-0.6441592666722685,5,True
2025-05-13,39.0,23.0,20.8,29.0,38.4,,,,,4.0,SE,,29.5,,10.0,31.0,,,0.0,53.8,114.0,0,3.0,39.5,39.2825,0.753697664392914,-0.6572212950663319,5,True
2025-05-14,36.5,25.8,0.0,30.6,36.4,,,,,5.0,SE,,30.8,,9.0,31.15,,,-2.5,48.0,114.0,1,3.0,38.166666666666664,34.61,0.742280907086982,-0.6700888411055113,5,True
2025-05-15,35.5,28.0,0.0,31.0,34.4,,,,,5.0,SW,,30.5,,9.0,31.75,,,-1.0,48.0,114.0,2,2.0,37.0,29.8475,0.7306444969184916,-0.6827580970759147,5,True
2025-05-16,35.8,27.5,1.6,31.0,34.4,,,,,4.0,SE,,31.8,,7.0,31.65,,,0.29999999999999716,49.6,115.6,3,1.0,35.93333333333334,26.7,0.7187918772884232,-0.6952253139408723,5,True
2025-05-17,35.5,26.4,0.0,30.4,33.8,,,,,4.0,SW,,31.5,,6.8,30.95,,,-0.29999999999999716,49.199999999999996,115.6,4,0.0,35.6,22.0575,0.7067265555776159,-0.7074868024503348,5,True
2025-05-18,36.5,26.2,0.8,30.2,33.8,,,,,4.0,SW,,31.5,,3.4,31.35,,,1.0,49.99999999999999,112.39999999999999,5,1.0,35.93333333333334,18.155,0.6944521021088763,-0.719538934232584,5,True
2025-05-19,35.6,26.0,0.0,30.0,34.8,,,,,5.0,SW,,30.5,,7.0,30.8,,,-0.8999999999999986,23.199999999999996,111.0,6,1.0,35.86666666666667,13.535,0.6819721490904629,-0.7313781428679254,5,True
2025-05-20,36.4,27.6,0.0,30.4,35.6,,,,,5.0,SW,,30.6,,7.5,32.0,,,0.7999999999999972,2.399999999999997,111.0,7,2.0,36.166666666666664,8.735,0.6692903895412567,-0.7430009249440493,5,True
2025-05-21,36.5,27.4,0.0,30.6,35.4,,,,,4.0,SW,,30.8,,7.0,31.95,,,0.10000000000000142,2.399999999999997,111.0,8,2.0,36.166666666666664,3.9425,0.6564105761979381,-0.7544038410927472,5,True
2025-05-22,34.2,23.0,19.8,26.0,32.4,,,,,4.0,SW,,29.0,,7.0,28.6,,,-2.299999999999997,22.199999999999996,130.8,0,2.0,35.699999999999996,19.4525,0.6433365204044917,-0.765583517007675,5,True
2025-05-23,34.8,26.0,0.0,29.0,30.8,,,,,4.0,SE,,30.5,,7.6,30.4,,,0.5999999999999943,20.599999999999998,130.8,1,1.0,35.166666666666664,14.8925,0.6300720909843687,-0.7765366444428655,5,True
2025-05-24,34.5,26.0,5.8,29.6,32.8,,,,,4.0,SE,,30.0,,,30.25,,,-0.29999999999999716,26.4,136.6,0,0.0,34.5,16.155,0.6166212130956382,-0.7872599821916922,5,True
2025-05-25,34.0,25.8,0.5,30.4,32.8,,,,,4.0,SW,,30.5,,1.6,29.9,,,-0.5,26.1,137.1,1,0.0,34.43333333333334,12.17,0.6029878670694714,-0.7977503570459932,5,True
2025-05-26,33.2,26.4,1.0,30.0,32.6,,,,,5.0,SE,,31.0,,1.6,29.8,,,-0.7999999999999972,27.1,138.1,2,0.0,33.9,8.7,0.5891760872322963,-0.8080046647350754,5,True
2025-05-27,32.8,26.0,2.8,29.0,31.8,,,,,3.0,NE,,30.0,,2.4,29.4,,,-0.4000000000000057,29.9,133.5,0,0.0,33.333333333333336,7.09,0.5751899607119775,-0.8180198708443175,5,True
2025-05-28,32.2,26.2,4.0,29.4,32.0,,,,,3.0,NE,,30.0,,6.2,29.200000000000003,,,-0.5999999999999943,33.9,137.5,0,0.0,32.73333333333333,6.71,0.5610336262283677,-0.8277930117131022,5,True
2025-05-29,32.0,26.0,1.4,28.0,28.8,,,,,3.0,NW,,29.0,,1.8,29.0,,,-0.20000000000000284,15.5,110.7,1,0.0,32.333333333333336,3.76,0.5467112728685939,-0.8373211953118121,5,True
2025-05-30,34.0,25.6,12.4,29.4,33.4,,,,,3.0,NW,,30.5,,3.6,29.8,,,2.0,27.9,123.1,0,0.0,32.73333333333333,11.69,0.5322271388474397,-0.8466016020976267,5,True
2025-05-31,36.4,26.5,0.0,30.0,34.6,,,,,3.0,SW,,31.0,,7.1,31.45,,,2.3999999999999986,22.1,123.1,1,1.0,34.13333333333333,6.9725,0.5175855102531889,-0.8556314858488706,5,True
2025-06-01,37.0,27.2,0.0,32.6,34.2,,,,,5.0,NW,,32.5,,6.2,32.1,,,0.6000000000000014,21.6,103.9,2,2.0,35.800000000000004,2.1575,0.5027907197793043,-0.8644081744776648,6,True
2025-06-02,39.0,26.0,6.4,32.4,36.4,,,,,5.0,NW,,32.0,,9.4,32.5,,,2.0,27.0,110.30000000000001,0,3.0,37.46666666666667,3.6825,0.4878471454423119,-0.8729290708206411,6,True
2025-06-03,38.5,25.5,0.0,30.0,36.6,,,,,5.0,NW,,32.0,,6.0,32.0,,,-0.5,24.200000000000003,110.30000000000001,1,3.0,38.166666666666664,0.0,0.47275920928627757,-0.881191653407483,6,True
2025-06-04,39.5,25.0,4.6,30.0,35.4,,,,,5.0,NW,,31.0,,5.0,32.25,,,1.0,24.800000000000004,114.9,0,3.0,39.0,0.0,0.4575313760742512,-0.8891934772070711,6,True
2025-06-05,35.8,25.0,0.0,30.6,32.2,,,,,3.0,NW,,31.0,,1.0,30.4,,,-3.700000000000003,23.4,114.9,1,2.0,37.93333333333333,0.0,0.44216815196707204,-0.8969321743510065,6,True
2025-06-06,36.5,26.4,0.0,31.0,34.6,,,,,3.0,SW,,32.0,,7.4,31.45,,,0.7000000000000028,11.0,109.10000000000001,2,2.0,37.266666666666666,0.0,0.42667408318992467,-0.9044054548343001,6,True
2025-06-07,36.2,26.0,1.2,29.6,34.0,,,,,3.0,SW,,32.0,,,31.1,,,-0.29999999999999716,12.2,110.30000000000001,3,2.0,36.166666666666664,0.0,0.4110537546870351,-0.9116111071930239,6,True
2025-06-08,37.0,26.4,0.0,30.8,35.8,,,,,5.0,SE,,31.0,,9.8,31.7,,,0.7999999999999972,12.2,110.30000000000001,4,3.0,36.56666666666667,0.0,0.3953117887649151,-0.9185469991587165,6,True
2025-06-09,36.8,26.4,0.0,32.0,35.2,,,,,5.0,SW,,31.0,,4.8,31.599999999999998,,,-0.20000000000000284,5.8,109.9,5,3.0,36.666666666666664,0.0,0.37945284372454435,-0.925211078289358,6,True
2025-06-10,36.2,26.8,0.0,31.4,34.8,,,,,5.0,SW,,32.5,,9.2,31.5,,,-0.5999999999999943,5.8,109.9,6,3.0,36.666666666666664,0.0,0.36348161248290634,-0.9316013725767187,6,True
2025-06-11,35.0,27.0,0.0,32.4,31.8,,,,,3.0,SE,,33.0,,3.5,31.0,,,-1.2000000000000028,1.2,83.10000000000001,7,2.0,36.0,0.0,0.3474028211842774,-0.9377159910299093,6,True
2025-06-12,35.0,26.4,0.0,31.0,32.8,,,,,4.0,SE,,32.8,,10.2,30.7,,,0.0,1.2,62.3,8,1.0,35.4,0.0,0.3312212278016865,-0.9435531242349544,6,True
2025-06-13,36.5,27.0,0.0,32.4,34.4,,,,,6.0,SW,,32.8,,9.3,31.75,,,1.5,1.2,62.3,9,1.0,35.5,0.0,0.31494162072895193,-0.9491110448902284,6,True
2025-06-14,37.0,27.0,0.0,32.0,35.4,,,,,5.0,SE,,32.5,,4.7,32.0,,,0.5,0.0,62.3,10,2.0,36.166666666666664,0.0,0.2985688173637202,-0.9543881083175908,6,True
2025-06-15,37.0,27.0,0.0,29.0,35.2,,,,,5.0,NE,,32.5,,2.6,32.0,,,0.0,0.0,60.699999999999996,11,3.0,36.833333333333336,0.0,0.2821076626819194,-0.9593827529490743,6,True
2025-06-16,35.0,27.0,1.2,27.4,32.8,,,,,4.0,NE,,29.0,,0.0,31.0,,,-2.0,1.2,61.9,12,2.0,36.333333333333336,0.0,0.26556302780405594,-0.9640935007889755,6,True
2025-06-17,32.0,26.4,7.4,27.0,26.0,,,,,5.0,NE,,30.0,,0.0,29.2,,,-3.0,8.6,68.5,0,1.0,34.666666666666664,3.02,0.24893980855376657,-0.9685189578512204,6,True
2025-06-18,30.5,25.5,6.0,28.0,26.5,,,,,4.0,NW,,29.0,,0.0,28.0,,,-1.5,14.600000000000001,74.5,0,0.0,32.5,4.82,0.23224292400907015,-0.9726578145718654,6,True
2025-06-19,27.5,22.5,38.2,24.0,27.4,,,,,3.0,SE,,25.5,,0.0,25.0,,,-3.0,52.800000000000004,112.7,0,0.0,30.0,39.27,0.21547731504673012,-0.976508846196619,6,True
2025-06-20,32.8,26.0,6.6,27.4,30.8,,,,,7.0,SW,,28.0,,0.0,29.4,,,5.299999999999997,59.400000000000006,119.3,0,0.0,30.266666666666666,41.46,0.19864794288017112,-0.9800709131432666,6,True
2025-06-21,34.6,25.8,0.0,30.0,33.6,,,,,5.0,SW,,30.0,,2.8,30.200000000000003,,,1.8000000000000043,59.400000000000006,99.5,1,0.0,31.633333333333336,36.93,0.18175978759137534,-0.9833429613388902,6,True
2025-06-22,35.0,26.0,0.0,30.2,33.0,,,,,4.0,SW,,30.0,,0.6,30.5,,,0.3999999999999986,59.400000000000006,99.5,2,0.0,34.13333333333333,32.355,0.16481784665719793,-0.9863240225317866,6,True
2025-06-23,33.8,26.0,2.2,27.0,32.8,,,,,3.0,SW,,29.0,,3.0,29.9,,,-1.2000000000000028,60.4,95.9,3,0.0,34.46666666666667,30.07,0.14782713347053048,-0.9890132145779883,6,True
2025-06-24,34.6,26.8,0.2,32.6,32.6,,,,,3.0,SE,,31.5,,2.8,30.700000000000003,,,0.8000000000000043,53.2,95.60000000000001,4,0.0,34.46666666666667,25.665,0.13079267585675922,-0.9914097417023038,6,True
2025-06-25,34.5,26.2,25.4,30.0,34.0,,,,,3.0,SE,,29.5,,3.2,30.35,,,-0.10000000000000142,72.6,120.0,0,0.0,34.300000000000004,46.5125,0.11371951458594969,-0.9935128947338007,6,True
2025-06-26,32.8,26.0,13.6,28.0,29.6,,,,,6.0,NE,,29.5,,2.0,29.4,,,-1.7000000000000028,48.0,130.79999999999998,0,0.0,33.96666666666666,55.7025,0.0966127018812031,-0.9953220513156602,6,True
2025-06-27,32.0,25.0,29.8,27.0,30.2,,,,,6.0,SW,,29.0,,1.8,28.5,,,-0.7999999999999972,71.19999999999999,156.6,0,0.0,33.1,81.2275,0.07947729992362097,-0.9968366760893436,6,True
2025-06-28,30.0,25.0,2.2,27.0,29.8,,,,,4.0,SW,,29.0,,0.0,27.5,,,-2.0,73.39999999999999,157.39999999999998,1,0.0,31.599999999999998,79.3025,0.062318379354325076,-0.998056320853012,6,True
2025-06-29,32.0,25.0,103.4,27.8,31.8,,,,,4.0,NW,,29.0,,0.0,28.5,,,2.0,176.8,248.40000000000003,0,0.0,31.333333333333332,100.0,0.04514101777397193,-0.9989806246941579,6,True
2025-06-30,30.5,24.0,18.6,28.0,29.0,,,,,4.0,NW,,29.5,,0.0,27.25,,,-1.5,193.20000000000002,267.0,0,0.0,30.833333333333332,100.0,0.02795029824021032,-0.999609314096404,6,True
2025-07-01,32.5,24.0,13.6,28.6,30.6,,,,,5.0,SE,,29.4,,3.5,28.25,,,2.0,206.6,280.6,0,0.0,31.666666666666668,100.0,0.01075130776352193,-0.9999422030204416,7,True
2025-07-02,32.0,26.0,9.8,27.6,30.0,,,,,4.0,SE,,30.0,,0.8,29.0,,,-0.5,191.0,284.0,0,0.0,31.666666666666668,100.0,-0.00645086419810515,-0.9999791929590823,7,True
2025-07-03,33.0,26.5,1.2,29.6,30.8,,,,,4.0,SE,,30.0,,2.4,29.75,,,1.0,178.6,285.2,1,0.0,32.5,96.7375,-0.023651127245231586,-0.9997202729664083,7,True
2025-07-04,31.8,25.5,20.4,29.0,30.8,,,,,7.0,SW,,30.0,,0.2,28.65,,,-1.1999999999999993,169.20000000000002,301.0,0,0.0,32.266666666666666,100.0,-0.04084439154329611,-0.9991655196610109,7,True
2025-07-05,31.0,25.5,1.8,28.4,30.8,,,,,7.0,SE,,28.5,,0.0,28.25,,,-0.8000000000000007,168.79999999999998,302.8,1,0.0,31.933333333333334,97.5625,-0.05802556932878035,-0.9983150972033183,7,True
2025-07-06,32.5,25.2,0.2,28.2,32.4,,,,,6.0,SE,,31.0,,0.0,28.85,,,1.5,65.60000000000001,303.0,2,0.0,31.766666666666666,93.435,-0.07518957641475855,-0.9971692572470178,7,True
2025-07-07,32.0,25.5,20.2,26.4,28.0,,,,,7.0,SE,,32.5,,0.0,28.75,,,-0.5,67.2,322.00000000000006,0,0.0,31.833333333333332,100.0,-0.09233133369539123,-0.9957283388645872,7,True
2025-07-08,28.8,25.5,51.0,26.0,27.0,,,,,8.0,SW,,28.0,,0.0,27.15,,,-3.1999999999999993,104.6,373.0,0,0.0,31.099999999999998,100.0,-0.10944576864891556,-0.993992768446958,7,True
2025-07-09,30.8,22.4,34.0,25.6,28.8,,,,,5.5,SW,,27.5,,0.0,26.6,,,2.0,128.8,407.0,0,0.0,30.53333333333333,100.0,-0.12652781683868314,-0.9919630595773397,7,True
2025-07-10,33.0,24.8,7.0,29.8,30.6,,,,,6.0,SW,,30.8,,4.2,28.9,,,2.1999999999999993,134.6,414.0,0,0.0,30.866666666666664,100.0,-0.1435724234118113,-0.9896398128792412,7,True
2025-07-11,33.0,26.8,0.0,30.6,30.8,,,,,5.0,SW,,30.8,,3.2,29.9,,,0.0,114.19999999999999,414.0,1,0.0,32.26666666666667,95.515,-0.16057454459499376,-0.9870237158387383,7,True
2025-07-12,34.6,27.5,0.0,31.0,31.8,,,,,4.0,NE,,31.0,,4.2,31.05,,,1.6000000000000014,112.4,414.0,2,0.0,33.53333333333333,90.8575,-0.17752914918703497,-0.984115542601034,7,True
2025-07-13,35.0,27.0,2.6,28.8,32.2,,,,,6.0,NW,,30.0,,4.2,31.0,,,0.3999999999999986,114.8,416.6,0,0.0,34.199999999999996,88.8075,-0.19443122004766195,-0.9809161537413774,7,True
2025-07-14,33.0,26.2,7.4,28.6,29.6,,,,,7.0,NW,,30.0,,0.0,29.6,,,-2.0,102.0,424.0,0,0.0,34.199999999999996,91.7675,-0.2112757555821793,-0.9774264960104055,7,True
2025-07-15,30.8,25.5,36.2,26.6,30.4,,,,,6.0,SW,,28.0,,0.0,28.15,,,-2.1999999999999993,87.20000000000002,460.20000000000005,0,0.0,32.93333333333333,100.0,-0.2280577712215198,-0.9736476020539838,7,True
2025-07-16,32.2,25.5,0.2,28.6,29.4,,,,,6.0,SE,,29.0,,1.4,28.85,,,1.4000000000000021,53.40000000000001,459.2,1,0.0,32.0,95.8725,-0.24477230089725957,-0.9695805901076308,7,True
2025-07-17,34.2,25.8,0.4,30.0,32.2,,,,,6.0,SE,,30.5,,6.2,30.0,,,2.0,46.80000000000001,452.2,2,0.0,32.4,91.7725,-0.2614143985111562,-0.965226663665613,7,True
